index,class/url,class/name,name,level,desc/0,desc/1,desc/2,desc/3,desc/4,desc/5,desc/6,url,subclass/url,subclass/name,reference,choice/choose,choice/type,choice/from/0/url,choice/from/0/name,choice/from/1/url,choice/from/1/name,choice/from/2/url,choice/from/2/name,choice/from/3/url,choice/from/3/name,choice/from/4/url,choice/from/4/name,choice/from/5/url,choice/from/5/name,choice/from/6/url,choice/from/6/name,choice/from/7/url,choice/from/7/name,choice/from/8/url,choice/from/8/name,choice/from/9/url,choice/from/9/name,choice/from/10/url,choice/from/10/name,choice/from/11/url,choice/from/11/name,choice/from/12/url,choice/from/12/name,choice/from/13/url,choice/from/13/name,choice/from/14/url,choice/from/14/name,choice/from/15/url,choice/from/15/name,choice/from/16/url,choice/from/16/name,choice/from/17/url,choice/from/17/name,prerequisites/0/type,prerequisites/0/proficiency,group,desc/7,desc/8,prerequisites/0/spell,prerequisites/0/feature,prerequisites/0/level,prerequisites/1/type,prerequisites/1/feature
58,http://www.dnd5eapi.co/api/classes/2,Bard,Bardic Inspiration (d10),10,"You can inspire others through stirring words or music. To do so, you use a bonus action on your turn to choose one creature other than yourself within 60 feet of you who can hear you. That creature gains one Bardic Inspiration die, a d6. Once within the next 10 minutes, the creature can roll the die and add the number rolled to one ability check, attack roll, or saving throw it makes. The creature can wait until after it rolls the d20 before deciding to use the Bardic Inspiration die, but must decide before the GM says whether the roll succeeds or fails. Once the Bardic Inspiration die is rolled, it is lost. A creature can have only one Bardic Inspiration die at a time.",You can use this feature a number of times equal to your Charisma modifier (a minimum of once). You regain any expended uses when you finish a long rest. ,"Your Bardic Inspiration die changes when you reach certain levels in this class. The die becomes a d8 at 5th level, a d10 at 10th level, and a d12 at 15th level.",,,,,http://www.dnd5eapi.co/api/features/58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,http://www.dnd5eapi.co/api/classes/2,Bard,Choose: Expertise 2,10,"At 3rd level, choose two of your skill proficiencies. Your proficiency bonus is doubled for any ability check you make that uses either of the chosen proficiencies. At 10th level, you can choose another two skill proficiencies to gain this benefit.",,,,,,,http://www.dnd5eapi.co/api/features/59,,,,2,feature,http://www.dnd5eapi.co/api/features/278,Expertise: Acrobatics,http://www.dnd5eapi.co/api/features/277,Expertise: Animal Handling,http://www.dnd5eapi.co/api/features/261,Expertise: Arcana,http://www.dnd5eapi.co/api/features/262,Expertise: Athletics,http://www.dnd5eapi.co/api/features/263,Expertise: Deception,http://www.dnd5eapi.co/api/features/264,Expertise: History,http://www.dnd5eapi.co/api/features/265,Expertise: Insight,http://www.dnd5eapi.co/api/features/266,Expertise: Intimidation,http://www.dnd5eapi.co/api/features/267,Expertise: Investigation,http://www.dnd5eapi.co/api/features/268,Expertise: Medicine,http://www.dnd5eapi.co/api/features/269,Expertise: Nature,http://www.dnd5eapi.co/api/features/270,Expertise: Perception,http://www.dnd5eapi.co/api/features/271,Expertise: Performance,http://www.dnd5eapi.co/api/features/272,Expertise: Persuasion,http://www.dnd5eapi.co/api/features/273,Expertise: Religion,http://www.dnd5eapi.co/api/features/274,Expertise: Sleight of Hand,http://www.dnd5eapi.co/api/features/275,Expertise: Stealth,http://www.dnd5eapi.co/api/features/276,Expertise: Survival,,,,,,,,,,
60,http://www.dnd5eapi.co/api/classes/2,Bard,Magical Secrets 1,10,"By 10th level, you have plundered magical knowledge from a wide spectrum of disciplines. Choose two spells from any class, including this one. A spell you choose must be of a level you can cast, as shown on the Bard table, or a cantrip. ",The chosen spells count as bard spells for you and are included in the number in the Spells Known column of the Bard table. ,You learn two additional spells from any class at 14th level and again at 18th level.,,,,,http://www.dnd5eapi.co/api/features/60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,http://www.dnd5eapi.co/api/classes/2,Bard,Ability Score Improvement 3,12,"When you reach 4th level, and again at 8th, 12th, 16th, and 19th level, you can increase one ability score of your choice by 2, or you can increase two ability scores of your choice by 1. As normal, you can't increase an ability score above 20 using this feature.",,,,,,,http://www.dnd5eapi.co/api/features/61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,http://www.dnd5eapi.co/api/classes/2,Bard,Song of Rest (d10),13,"Beginning at 2nd level, you can use soothing music or oration to help revitalize your wounded allies during a short rest. If you or any friendly creatures who can hear your performance regain hit points at the end of the short rest by spending one or more Hit Dice, each of those creatures regains an extra 1d6 hit points. ","The extra hit points increase when you reach certain levels in this class: to 1d8 at 9th level, to 1d10 at 13th level, and to 1d12 at 17th level.",,,,,,http://www.dnd5eapi.co/api/features/62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,http://www.dnd5eapi.co/api/classes/2,Bard,Magical Secrets 2,14,"By 10th level, you have plundered magical knowledge from a wide spectrum of disciplines. Choose two spells from any class, including this one. A spell you choose must be of a level you can cast, as shown on the Bard table, or a cantrip. ",The chosen spells count as bard spells for you and are included in the number in the Spells Known column of the Bard table. ,You learn two additional spells from any class at 14th level and again at 18th level.,,,,,http://www.dnd5eapi.co/api/features/63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,http://www.dnd5eapi.co/api/classes/2,Bard,Peerless Skill,14,"Starting at 14th level, when you make an ability check, you can expend one use of Bardic Inspiration. Roll a Bardic Inspiration die and add the number rolled to your ability check. You can choose to do so after you roll the die for the ability check, but before the GM tells you whether you succeed or fail.",,,,,,,http://www.dnd5eapi.co/api/features/64,http://www.dnd5eapi.co/api/subclasses/2,Lore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,http://www.dnd5eapi.co/api/classes/2,Bard,Bardic Inspiration (d12),15,"You can inspire others through stirring words or music. To do so, you use a bonus action on your turn to choose one creature other than yourself within 60 feet of you who can hear you. That creature gains one Bardic Inspiration die, a d6. Once within the next 10 minutes, the creature can roll the die and add the number rolled to one ability check, attack roll, or saving throw it makes. The creature can wait until after it rolls the d20 before deciding to use the Bardic Inspiration die, but must decide before the GM says whether the roll succeeds or fails. Once the Bardic Inspiration die is rolled, it is lost. A creature can have only one Bardic Inspiration die at a time.",You can use this feature a number of times equal to your Charisma modifier (a minimum of once). You regain any expended uses when you finish a long rest. ,"Your Bardic Inspiration die changes when you reach certain levels in this class. The die becomes a d8 at 5th level, a d10 at 10th level, and a d12 at 15th level.",,,,,http://www.dnd5eapi.co/api/features/65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,http://www.dnd5eapi.co/api/classes/2,Bard,Ability Score Improvement 4,16,"When you reach 4th level, and again at 8th, 12th, 16th, and 19th level, you can increase one ability score of your choice by 2, or you can increase two ability scores of your choice by 1. As normal, you can't increase an ability score above 20 using this feature.",,,,,,,http://www.dnd5eapi.co/api/features/66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,http://www.dnd5eapi.co/api/classes/2,Bard,Song of Rest (d12),17,"Beginning at 2nd level, you can use soothing music or oration to help revitalize your wounded allies during a short rest. If you or any friendly creatures who can hear your performance regain hit points at the end of the short rest by spending one or more Hit Dice, each of those creatures regains an extra 1d6 hit points. ","The extra hit points increase when you reach certain levels in this class: to 1d8 at 9th level, to 1d10 at 13th level, and to 1d12 at 17th level.",,,,,,http://www.dnd5eapi.co/api/features/67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,http://www.dnd5eapi.co/api/classes/2,Bard,Magical Secrets 3,18,"By 10th level, you have plundered magical knowledge from a wide spectrum of disciplines. Choose two spells from any class, including this one. A spell you choose must be of a level you can cast, as shown on the Bard table, or a cantrip. ",The chosen spells count as bard spells for you and are included in the number in the Spells Known column of the Bard table. ,You learn two additional spells from any class at 14th level and again at 18th level.,,,,,http://www.dnd5eapi.co/api/features/68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,http://www.dnd5eapi.co/api/classes/2,Bard,Ability Score Improvement 5,19,"When you reach 4th level, and again at 8th, 12th, 16th, and 19th level, you can increase one ability score of your choice by 2, or you can increase two ability scores of your choice by 1. As normal, you can't increase an ability score above 20 using this feature.",,,,,,,http://www.dnd5eapi.co/api/features/69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,http://www.dnd5eapi.co/api/classes/2,Bard,Superior Inspiration,20,"At 20th level, when you roll initiative and have no uses of Bardic Inspiration left, you regain one use.",,,,,,,http://www.dnd5eapi.co/api/features/70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,http://www.dnd5eapi.co/api/classes/3,Cleric,Spellcasting,1,"As a conduit for divine power, you can cast cleric spells.",,,,,,,http://www.dnd5eapi.co/api/features/71,,,http://www.dnd5eapi.co/api/spellcasting/cleric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,http://www.dnd5eapi.co/api/classes/3,Cleric,Divine Domain,1,"Choose one domain related to your deity: Knowledge, Life, Light, Nature, Tempest, Trickery, or War. Only the Life domain is detailed in the Open Game Licensed SRD. Additional Domains are described in the official rulebooks or products from other publishers.","Your domain grants you domain spells and other features when you choose it at 1st level. It also grants you additional ways to use Channel Divinity when you gain that feature at 2nd level, and additional benefits at 6th, 8th, and 17th levels.",,,,,,http://www.dnd5eapi.co/api/features/72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,http://www.dnd5eapi.co/api/classes/3,Cleric,Domain Spells 1,1,"Each domain has a list of spells--its domain spells--that you gain at the cleric levels noted in the domain description. Once you gain a domain spell, you always have it prepared, and it doesn't count against the number of spells you can prepare each day.","If you have a domain spell that doesn't appear on the cleric spell list, the spell is nonetheless a cleric spell for you.",,,,,,http://www.dnd5eapi.co/api/features/73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,http://www.dnd5eapi.co/api/classes/3,Cleric,Bonus Proficiency,1,"When you choose this domain at 1st level, you gain proficiency with heavy armor.",,,,,,,http://www.dnd5eapi.co/api/features/74,http://www.dnd5eapi.co/api/subclasses/3,Life,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,http://www.dnd5eapi.co/api/classes/3,Cleric,Disciple of Life,1,"Also starting at 1st level, your healing spells are more effective. Whenever you use a spell of 1st level or higher to restore hit points to a creature, the creature regains additional hit points equal to 2 + the spell's level.",,,,,,,http://www.dnd5eapi.co/api/features/75,http://www.dnd5eapi.co/api/subclasses/3,Life,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,http://www.dnd5eapi.co/api/classes/3,Cleric,Channel Divinity (1/rest),2,"At 2nd level, you gain the ability to channel divine energy directly from your deity, using that energy to fuel magical effects. You start with two such effects: Turn Undead and an effect determined by your domain. Some domains grant you additional effects as you advance in levels, as noted in the domain description.","When you use your Channel Divinity, you choose which effect to create. You must then finish a short or long rest to use your Channel Divinity again.","Some Channel Divinity effects require saving throws. When you use such an effect from this class, the DC equals your cleric spell save DC.","Beginning at 6th level, you can use your Channel Divinity twice between rests, and beginning at 18th level, you can use it three times between rests. When you finish a short or long rest, you regain your expended uses.",,,,http://www.dnd5eapi.co/api/features/76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,http://www.dnd5eapi.co/api/classes/3,Cleric,Channel Divinity: Turn Undead,2,"As an action, you present your holy symbol and speak a prayer censuring the undead. Each undead that can see or hear you within 30 feet of you must make a Wisdom saving throw. If the creature fails its saving throw, it is turned for 1 minute or until it takes any damage.","A turned creature must spend its turns trying to move as far away from you as it can, and it can't willingly move to a space within 30 feet of you. It also can't take reactions. For its action, it can use only the Dash action or try to escape from an effect that prevents it from moving. If there's nowhere to move, the creature can use the Dodge action.",,,,,,http://www.dnd5eapi.co/api/features/77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,http://www.dnd5eapi.co/api/classes/3,Cleric,Channel Divinity: Preserve Life,2,"Starting at 2nd level, you can use your Channel Divinity to heal the badly injured.","As an action, you present your holy symbol and evoke healing energy that can restore a number of hit points equal to five times your cleric level.","Choose any creatures within 30 feet of you, and divide those hit points among them. This feature can restore a creature to no more than half of its hit point maximum. You can't use this feature on an undead or a construct.",,,,,http://www.dnd5eapi.co/api/features/78,http://www.dnd5eapi.co/api/subclasses/3,Life,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,http://www.dnd5eapi.co/api/classes/3,Cleric,Domain Spells 2,3,"Each domain has a list of spells--its domain spells--that you gain at the cleric levels noted in the domain description. Once you gain a domain spell, you always have it prepared, and it doesn't count against the number of spells you can prepare each day.","If you have a domain spell that doesn't appear on the cleric spell list, the spell is nonetheless a cleric spell for you.",,,,,,http://www.dnd5eapi.co/api/features/79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,http://www.dnd5eapi.co/api/classes/3,Cleric,Ability Score Improvement 1,4,"When you reach 4th level, and again at 8th, 12th, 16th, and 19th level, you can increase one ability score of your choice by 2, or you can increase two ability scores of your choice by 1. As normal, you can't increase an ability score above 20 using this feature.",,,,,,,http://www.dnd5eapi.co/api/features/80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,http://www.dnd5eapi.co/api/classes/3,Cleric,Domain Spells 3,5,"Each domain has a list of spells--its domain spells--that you gain at the cleric levels noted in the domain description. Once you gain a domain spell, you always have it prepared, and it doesn't count against the number of spells you can prepare each day.","If you have a domain spell that doesn't appear on the cleric spell list, the spell is nonetheless a cleric spell for you.",,,,,,http://www.dnd5eapi.co/api/features/81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,http://www.dnd5eapi.co/api/classes/3,Cleric,Destroy Undead (CR 1/2 or below),5,"Starting at 5th level, when an undead fails its saving throw against your Turn Undead feature, the creature is instantly destroyed if its challenge rating is at or below a certain threshold.",,,,,,,http://www.dnd5eapi.co/api/features/82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,http://www.dnd5eapi.co/api/classes/3,Cleric,Channel Divinity (2/rest),6,"Beginning at 6th level, you can use your Channel Divinity twice between rests, and beginning at 18th level, you can use it three times between rests. When you finish a short or long rest, you regain your expended uses.",,,,,,,http://www.dnd5eapi.co/api/features/83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,http://www.dnd5eapi.co/api/classes/3,Cleric,Blessed Healer,6,"Beginning at 6th level, the healing spells you cast on others heal you as well. When you cast a spell of 1st level or higher that restores hit points to a creature other than you, you regain hit points equal to 2 + the spell's level.",,,,,,,http://www.dnd5eapi.co/api/features/84,http://www.dnd5eapi.co/api/subclasses/3,Life,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,http://www.dnd5eapi.co/api/classes/3,Cleric,Domain Spells 4,7,"Each domain has a list of spells--its domain spells--that you gain at the cleric levels noted in the domain description. Once you gain a domain spell, you always have it prepared, and it doesn't count against the number of spells you can prepare each day.","If you have a domain spell that doesn't appear on the cleric spell list, the spell is nonetheless a cleric spell for you.",,,,,,http://www.dnd5eapi.co/api/features/85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,http://www.dnd5eapi.co/api/classes/3,Cleric,Ability Score Improvement 2,8,"When you reach 4th level, and again at 8th, 12th, 16th, and 19th level, you can increase one ability score of your choice by 2, or you can increase two ability scores of your choice by 1. As normal, you can't increase an ability score above 20 using this feature.",,,,,,,http://www.dnd5eapi.co/api/features/86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,http://www.dnd5eapi.co/api/classes/3,Cleric,Destroy Undead (CR 1 or below),8,"Starting at 5th level, when an undead fails its saving throw against your Turn Undead feature, the creature is instantly destroyed if its challenge rating is at or below a certain threshold.",,,,,,,http://www.dnd5eapi.co/api/features/87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
